order_id,customer_name,new_order_date,order_year,month_name,order_month,order_day,category,sub_category,net_sales,discount,profit,total_sales,profit_percentage,region,city
OD4547,Hafiz,18-06-2018,2018,June,6,18,Snacks,Noodles,1413.9,0.3,157.1,1571,11.11111111,West,Bodi
OD4548,Yadav,03-01-2018,2018,January,1,3,Beverages,Soft Drinks,1401.84,0.12,974.16,2376,69.49152542,West,Tirunelveli
OD4549,Veena,19-03-2016,2016,March,3,19,"Eggs, Meat & Fish",Eggs,1611.75,0.14,537.25,2149,33.33333333,West,Karur
OD4550,Ram,03-11-2018,2018,November,11,3,Snacks,Chocolates,964.92,0.32,454.08,1419,47.05882353,West,Namakkal
OD4551,Arutra,12-05-2016,2016,May,5,12,Fruits & Veggies,Fresh Vegetables,475.64,0.15,41.36,517,8.695652174,West,Namakkal
OD4552,Shree,13-12-2018,2018,December,12,13,Oil & Masala,Spices,489.14,0.18,171.86,661,35.13513514,West,Ooty
OD4553,Ram,23-01-2015,2015,January,1,23,Bakery,Biscuits,1074.68,0.14,529.32,1604,49.25373134,West,Pudukottai
OD4554,Amrish,23-08-2017,2017,August,8,23,Bakery,Breads & Buns,1039.16,0.23,212.84,1252,20.48192771,West,Virudhunagar
OD4555,Shah,08-09-2015,2015,September,9,8,Food Grains,Dals & Pulses,515.95,0.34,91.05,607,17.64705882,West,Namakkal
OD4556,Ramesh,24-12-2018,2018,December,12,24,"Eggs, Meat & Fish",Eggs,1464.05,0.18,180.95,1645,12.35955056,West,Cumbum
OD4557,Vidya,21-09-2016,2016,September,9,21,Food Grains,Rice,984.77,0.2,364.23,1349,36.98630137,West,Krishnagiri
OD4558,Akash,10-05-2015,2015,May,5,10,Oil & Masala,Edible Oil & Ghee,629.74,0.25,221.26,851,35.13513514,West,Pudukottai
OD4559,Yadav,14-07-2017,2017,July,7,14,Bakery,Biscuits,1610.28,0.34,377.72,1988,23.45679012,West,Tenkasi
OD4560,Akash,26-02-2018,2018,February,2,26,Beverages,Health Drinks,672.8,0.32,168.2,841,25,West,Ooty
OD4561,Mathew,02-09-2017,2017,September,9,2,Food Grains,Dals & Pulses,361.68,0.27,186.32,548,51.51515152,West,Tenkasi
OD4562,Shah,11-04-2018,2018,April,4,11,Bakery,Cakes,966.58,0.19,592.42,1559,61.29032258,West,Tenkasi
OD4563,Anu,03-05-2018,2018,May,5,3,Beverages,Soft Drinks,1390.12,0.11,120.88,1511,8.695652174,West,Vellore
OD4564,Jackson,24-12-2017,2017,December,12,24,Bakery,Cakes,579.6,0.33,340.4,920,58.73015873,West,Pudukottai
OD4565,Esther,03-11-2017,2017,November,11,3,Snacks,Noodles,1435.14,0.16,706.86,2142,49.25373134,West,Dindigul
OD4566,Sheeba,27-12-2016,2016,December,12,27,Fruits & Veggies,Organic Vegetables,1486.72,0.16,129.28,1616,8.695652174,West,Ooty
OD4567,Amrish,16-02-2016,2016,February,2,16,"Eggs, Meat & Fish",Fish,529.48,0.19,324.52,854,61.29032258,West,Pudukottai
OD4568,Arutra,01-12-2018,2018,December,12,1,Oil & Masala,Edible Oil & Ghee,908.92,0.25,557.08,1466,61.29032258,West,Perambalur
OD4569,Arvind,13-11-2016,2016,November,11,13,Fruits & Veggies,Fresh Fruits,703.95,0.2,379.05,1083,53.84615385,West,Bodi
OD4570,Komal,21-09-2018,2018,September,9,21,"Eggs, Meat & Fish",Mutton,1655.5,0.1,709.5,2365,42.85714286,West,Perambalur
OD4571,Mathew,02-12-2017,2017,December,12,2,"Eggs, Meat & Fish",Mutton,1153.44,0.22,448.56,1602,38.88888889,West,Chennai
OD4572,Krithika,26-05-2017,2017,May,5,26,"Eggs, Meat & Fish",Mutton,1301.3,0.21,700.7,2002,53.84615385,West,Ramanadhapuram
OD4573,Sundar,19-09-2017,2017,September,9,19,Bakery,Biscuits,1056,0.11,864,1920,81.81818182,West,Dharmapuri
OD4574,Veronica,08-09-2017,2017,September,9,8,Oil & Masala,Edible Oil & Ghee,433.44,0.31,70.56,504,16.27906977,West,Tirunelveli
OD4575,Veena,06-12-2017,2017,December,12,6,Bakery,Cakes,1755.39,0.2,173.61,1929,9.89010989,West,Viluppuram
OD4576,Sudha,01-12-2018,2018,December,12,1,Fruits & Veggies,Fresh Vegetables,1086.3,0.14,120.7,1207,11.11111111,West,Dharmapuri
OD4577,Veronica,16-11-2018,2018,November,11,16,Bakery,Cakes,447,0.14,298,745,66.66666667,West,Bodi
OD4578,Hafiz,24-11-2016,2016,November,11,24,Bakery,Breads & Buns,395.28,0.27,153.72,549,38.88888889,West,Tirunelveli
OD4579,Vidya,22-05-2016,2016,May,5,22,Oil & Masala,Spices,1044.48,0.32,491.52,1536,47.05882353,West,Pudukottai
OD4580,Roshan,17-11-2016,2016,November,11,17,Fruits & Veggies,Fresh Fruits,1946.4,0.18,486.6,2433,25,West,Dindigul
OD4581,Sheeba,11-04-2015,2015,April,4,11,Bakery,Breads & Buns,1209.51,0.32,149.49,1359,12.35955056,West,Coimbatore
OD4582,Shree,29-09-2018,2018,September,9,29,Beverages,Health Drinks,1671.7,0.27,618.3,2290,36.98630137,West,Bodi
OD4583,Veena,14-11-2018,2018,November,11,14,Oil & Masala,Spices,641.24,0.27,55.76,697,8.695652174,West,Trichy
OD4584,Sabeela,03-12-2017,2017,December,12,3,Bakery,Biscuits,1773.24,0.19,337.76,2111,19.04761905,West,Ooty
OD4585,Muneer,08-09-2015,2015,September,9,8,"Eggs, Meat & Fish",Mutton,2071.11,0.18,155.89,2227,7.52688172,West,Tenkasi
OD4586,Kumar,26-01-2018,2018,January,1,26,Beverages,Health Drinks,1499.4,0.23,264.6,1764,17.64705882,West,Chennai
OD4587,Vidya,17-04-2018,2018,April,4,17,Snacks,Noodles,771.84,0.1,300.16,1072,38.88888889,West,Madurai
OD4588,Jackson,10-11-2015,2015,November,11,10,Bakery,Breads & Buns,385.27,0.12,267.73,653,69.49152542,West,Vellore
OD4589,Harish,08-07-2018,2018,July,7,8,Bakery,Cakes,1714.77,0.26,402.23,2117,23.45679012,West,Kanyakumari
OD4590,Sheeba,28-05-2017,2017,May,5,28,Snacks,Cookies,1116.28,0.27,775.72,1892,69.49152542,West,Theni
OD4591,Aditi,23-09-2018,2018,September,9,23,Beverages,Health Drinks,1031.04,0.2,400.96,1432,38.88888889,West,Perambalur
OD4592,Krithika,10-11-2015,2015,November,11,10,Fruits & Veggies,Organic Fruits,443.52,0.24,172.48,616,38.88888889,West,Viluppuram
OD4593,Vidya,08-09-2017,2017,September,9,8,"Eggs, Meat & Fish",Mutton,694.41,0.17,184.59,879,26.58227848,West,Karur
OD4594,Veena,21-11-2018,2018,November,11,21,Snacks,Chocolates,1213.99,0.34,449.01,1663,36.98630137,West,Pudukottai
OD4595,Krithika,16-11-2018,2018,November,11,16,Oil & Masala,Edible Oil & Ghee,662.75,0.32,542.25,1205,81.81818182,West,Pudukottai
OD4596,Mathew,26-11-2017,2017,November,11,26,Fruits & Veggies,Organic Fruits,1617,0.31,833,2450,51.51515152,West,Viluppuram
OD4597,Peer,05-12-2015,2015,December,12,5,Snacks,Chocolates,1429.2,0.23,158.8,1588,11.11111111,West,Kanyakumari
OD4598,Hafiz,11-09-2016,2016,September,9,11,Fruits & Veggies,Fresh Fruits,793.95,0.25,211.05,1005,26.58227848,West,Dharmapuri
OD4599,Hafiz,06-12-2016,2016,December,12,6,Food Grains,Organic Staples,601.44,0.18,114.56,716,19.04761905,West,Viluppuram
OD4600,Arvind,24-11-2016,2016,November,11,24,Snacks,Noodles,1837.7,0.24,324.3,2162,17.64705882,West,Dindigul
OD4601,Vinne,22-11-2015,2015,November,11,22,Bakery,Breads & Buns,1928.82,0.19,145.18,2074,7.52688172,West,Ooty
OD4602,Amrish,21-09-2015,2015,September,9,21,Bakery,Biscuits,1543.18,0.14,945.82,2489,61.29032258,West,Salem
OD4603,Roshan,28-12-2015,2015,December,12,28,Fruits & Veggies,Fresh Fruits,1918.07,0.13,572.93,2491,29.87012987,West,Trichy
OD4604,Amrish,28-08-2016,2016,August,8,28,Beverages,Health Drinks,950.99,0.21,608.01,1559,63.93442623,West,Trichy
OD4605,Sudha,19-11-2018,2018,November,11,19,Fruits & Veggies,Fresh Fruits,419.1,0.19,215.9,635,51.51515152,West,Ooty
OD4606,Sharon,10-04-2017,2017,April,4,10,Oil & Masala,Edible Oil & Ghee,1517.82,0.18,333.18,1851,21.95121951,West,Dindigul
OD4607,Verma,15-09-2018,2018,September,9,15,Oil & Masala,Masalas,1144.05,0.11,170.95,1315,14.94252874,West,Chennai
OD4608,Willams,07-10-2017,2017,October,10,7,Food Grains,Atta & Flour,600.88,0.1,472.12,1073,78.57142857,West,Kanyakumari
OD4609,Sundar,30-10-2018,2018,October,10,30,Snacks,Cookies,824.9,0.14,305.1,1130,36.98630137,West,Dindigul
OD4610,Sudeep,14-04-2016,2016,April,4,14,Beverages,Health Drinks,1487.84,0.21,700.16,2188,47.05882353,West,Coimbatore
OD4611,Sharon,16-08-2016,2016,August,8,16,Snacks,Noodles,851.56,0.26,544.44,1396,63.93442623,West,Coimbatore
OD4612,Verma,12-04-2017,2017,April,4,12,Beverages,Soft Drinks,1839.2,0.19,459.8,2299,25,West,Cumbum
OD4613,Shah,02-09-2017,2017,September,9,2,Beverages,Soft Drinks,1197.99,0.31,179.01,1377,14.94252874,West,Tirunelveli
OD4614,Sudeep,01-05-2016,2016,May,5,1,"Eggs, Meat & Fish",Chicken,452.92,0.26,223.08,676,49.25373134,West,Karur
OD4615,Verma,15-09-2018,2018,September,9,15,Food Grains,Organic Staples,1516.8,0.29,403.2,1920,26.58227848,West,Perambalur
OD4616,Verma,11-04-2015,2015,April,4,11,Beverages,Soft Drinks,1338,0.32,446,1784,33.33333333,West,Trichy
OD4617,Ridhesh,10-11-2018,2018,November,11,10,Snacks,Noodles,925.2,0.17,359.8,1285,38.88888889,West,Virudhunagar
OD4618,Sabeela,20-12-2016,2016,December,12,20,Oil & Masala,Edible Oil & Ghee,1002.3,0.32,282.7,1285,28.20512821,West,Dindigul
OD4619,Ravi,28-09-2016,2016,September,9,28,Snacks,Chocolates,724.5,0.29,425.5,1150,58.73015873,West,Pudukottai
OD4620,Yusuf,21-08-2018,2018,August,8,21,Snacks,Cookies,484.1,0.3,30.9,515,6.382978723,West,Kanyakumari
OD4621,Veronica,24-11-2017,2017,November,11,24,Food Grains,Dals & Pulses,1632.75,0.31,544.25,2177,33.33333333,West,Trichy
OD4622,Komal,13-04-2016,2016,April,4,13,Oil & Masala,Spices,1331.84,0.1,749.16,2081,56.25,West,Viluppuram
OD4623,Adavan,31-08-2018,2018,August,8,31,Oil & Masala,Edible Oil & Ghee,1446,0.21,964,2410,66.66666667,West,Chennai
OD4624,Mathew,23-08-2015,2015,August,8,23,Oil & Masala,Spices,2041.2,0.28,388.8,2430,19.04761905,West,Kanyakumari
OD4625,Krithika,06-10-2018,2018,October,10,6,Bakery,Cakes,714.92,0.19,457.08,1172,63.93442623,West,Namakkal
OD4626,Arutra,08-05-2016,2016,May,5,8,Beverages,Soft Drinks,864.97,0.13,426.03,1291,49.25373134,West,Salem
OD4627,Sudha,17-09-2015,2015,September,9,17,Beverages,Soft Drinks,1143.02,0.11,562.98,1706,49.25373134,West,Dindigul
OD4628,Yadav,04-09-2018,2018,September,9,4,Beverages,Soft Drinks,1300.32,0.26,1021.68,2322,78.57142857,West,Chennai
OD4629,Jonas,01-12-2018,2018,December,12,1,Bakery,Biscuits,1278.99,0.25,300.01,1579,23.45679012,West,Ramanadhapuram
OD4630,Surya,24-11-2016,2016,November,11,24,Food Grains,Dals & Pulses,580.16,0.17,203.84,784,35.13513514,West,Chennai
OD4631,Suresh,07-10-2017,2017,October,10,7,Beverages,Soft Drinks,1825.32,0.35,347.68,2173,19.04761905,West,Chennai
OD4632,Surya,03-11-2017,2017,November,11,3,Oil & Masala,Masalas,2206.75,0.25,218.25,2425,9.89010989,West,Namakkal
OD4633,Ganesh,19-03-2016,2016,March,3,19,"Eggs, Meat & Fish",Eggs,640.11,0.13,482.89,1123,75.43859649,West,Vellore
OD4634,Esther,13-11-2016,2016,November,11,13,Snacks,Noodles,1296.12,0.16,246.88,1543,19.04761905,West,Kanyakumari
OD4635,Haseena,10-07-2016,2016,July,7,10,Snacks,Cookies,1345.19,0.2,401.81,1747,29.87012987,West,Dharmapuri
OD4636,Ravi,07-08-2018,2018,August,8,7,Bakery,Cakes,771,0.31,514,1285,66.66666667,West,Viluppuram
OD4637,Aditi,14-12-2016,2016,December,12,14,Snacks,Cookies,1275.12,0.21,656.88,1932,51.51515152,West,Virudhunagar
OD4638,Sharon,08-09-2015,2015,September,9,8,Snacks,Noodles,639.71,0.18,261.29,901,40.84507042,West,Chennai
OD4639,Shah,31-03-2015,2015,March,3,31,Oil & Masala,Masalas,950.94,0.23,223.06,1174,23.45679012,West,Tenkasi
OD4640,Alan,30-01-2017,2017,January,1,30,Fruits & Veggies,Fresh Vegetables,2030.44,0.32,176.56,2207,8.695652174,West,Ooty
OD4641,Yusuf,07-11-2017,2017,November,11,7,Beverages,Soft Drinks,799.94,0.14,51.06,851,6.382978723,West,Salem
OD4642,Sheeba,11-09-2017,2017,September,9,11,"Eggs, Meat & Fish",Chicken,595.84,0.24,335.16,931,56.25,West,Perambalur
OD4643,Yusuf,04-10-2015,2015,October,10,4,Snacks,Cookies,676.26,0.26,190.74,867,28.20512821,West,Dharmapuri
OD4644,Jackson,14-07-2018,2018,July,7,14,Oil & Masala,Edible Oil & Ghee,772.2,0.31,631.8,1404,81.81818182,West,Salem
OD4645,Ramesh,31-12-2016,2016,December,12,31,Bakery,Cakes,892.18,0.2,546.82,1439,61.29032258,West,Perambalur
OD4646,Amrish,20-05-2018,2018,May,5,20,Bakery,Biscuits,402.6,0.28,207.4,610,51.51515152,West,Namakkal
OD4647,Ganesh,14-03-2015,2015,March,3,14,Bakery,Biscuits,1898.05,0.18,334.95,2233,17.64705882,West,Krishnagiri
OD4648,Shah,08-07-2018,2018,July,7,8,Snacks,Cookies,1366.56,0.23,385.44,1752,28.20512821,West,Tirunelveli
OD4649,Sundar,01-12-2016,2016,December,12,1,Snacks,Cookies,1970.15,0.22,194.85,2165,9.89010989,West,Kanyakumari
OD4650,Roshan,02-08-2016,2016,August,8,2,Bakery,Breads & Buns,1368.29,0.14,408.71,1777,29.87012987,West,Namakkal
OD4651,Surya,29-09-2015,2015,September,9,29,Oil & Masala,Spices,1367.52,0.3,704.48,2072,51.51515152,West,Madurai
OD4652,Sudha,30-10-2018,2018,October,10,30,Beverages,Health Drinks,1056.9,0.29,569.1,1626,53.84615385,West,Pudukottai
OD4653,Adavan,16-08-2016,2016,August,8,16,Bakery,Breads & Buns,462.84,0.24,146.16,609,31.57894737,West,Krishnagiri
OD4654,Arutra,15-06-2016,2016,June,6,15,Oil & Masala,Edible Oil & Ghee,1011.92,0.15,795.08,1807,78.57142857,West,Pudukottai
OD4655,Harish,09-09-2018,2018,September,9,9,"Eggs, Meat & Fish",Fish,1896.55,0.14,388.45,2285,20.48192771,West,Madurai
OD4656,Harish,18-07-2018,2018,July,7,18,Beverages,Soft Drinks,1971.42,0.12,294.58,2266,14.94252874,West,Vellore
OD4657,Hafiz,08-12-2015,2015,December,12,8,Bakery,Cakes,477.6,0.11,119.4,597,25,West,Dindigul
OD4658,Yadav,15-06-2016,2016,June,6,15,Oil & Masala,Edible Oil & Ghee,788.67,0.12,354.33,1143,44.92753623,West,Trichy
OD4659,Arvind,08-06-2018,2018,June,6,8,Fruits & Veggies,Fresh Fruits,1690.02,0.27,370.98,2061,21.95121951,West,Coimbatore
OD4660,Hussain,19-09-2018,2018,September,9,19,Bakery,Breads & Buns,1967.18,0.2,431.82,2399,21.95121951,West,Krishnagiri
OD4661,Vidya,19-12-2018,2018,December,12,19,"Eggs, Meat & Fish",Chicken,1650.96,0.25,642.04,2293,38.88888889,West,Dindigul
OD4662,Veronica,13-03-2018,2018,March,3,13,Snacks,Noodles,731.64,0.16,206.36,938,28.20512821,West,Dindigul
OD4663,Vidya,02-10-2016,2016,October,10,2,Beverages,Health Drinks,1007.25,0.21,335.75,1343,33.33333333,West,Ooty
OD4664,Ganesh,17-08-2016,2016,August,8,17,Food Grains,Dals & Pulses,1603.44,0.24,754.56,2358,47.05882353,West,Nagercoil
OD4665,Jackson,11-12-2016,2016,December,12,11,Oil & Masala,Edible Oil & Ghee,1080.04,0.31,661.96,1742,61.29032258,West,Tirunelveli
OD4666,Ridhesh,24-12-2016,2016,December,12,24,"Eggs, Meat & Fish",Eggs,1784.8,0.35,155.2,1940,8.695652174,West,Dindigul
OD4667,Malik,17-09-2015,2015,September,9,17,Bakery,Breads & Buns,536.4,0.25,59.6,596,11.11111111,West,Krishnagiri
OD4668,Sabeela,13-01-2016,2016,January,1,13,Bakery,Biscuits,2154.69,0.3,266.31,2421,12.35955056,West,Salem
OD4669,Yusuf,25-04-2018,2018,April,4,25,Snacks,Noodles,916.15,0.14,338.85,1255,36.98630137,West,Dharmapuri
OD4670,Mathew,23-09-2018,2018,September,9,23,Fruits & Veggies,Fresh Fruits,1555.26,0.31,698.74,2254,44.92753623,West,Ramanadhapuram
OD4671,Sudeep,25-06-2016,2016,June,6,25,Bakery,Biscuits,1634.26,0.12,358.74,1993,21.95121951,West,Pudukottai
OD4672,Shree,29-12-2017,2017,December,12,29,"Eggs, Meat & Fish",Chicken,437.27,0.35,161.73,599,36.98630137,West,Viluppuram
OD4673,Malik,04-11-2015,2015,November,11,4,Fruits & Veggies,Organic Fruits,706.86,0.25,415.14,1122,58.73015873,West,Dindigul
OD4674,Muneer,24-10-2015,2015,October,10,24,Snacks,Noodles,1668.1,0.19,714.9,2383,42.85714286,West,Perambalur
OD4675,Krithika,21-07-2018,2018,July,7,21,Snacks,Cookies,622.16,0.12,488.84,1111,78.57142857,West,Theni
OD4676,Yusuf,02-11-2016,2016,November,11,2,Food Grains,Organic Staples,987.66,0.17,74.34,1062,7.52688172,West,Dharmapuri
OD4677,Kumar,31-12-2017,2017,December,12,31,Bakery,Breads & Buns,425,0.11,200,625,47.05882353,West,Bodi
OD4678,Krithika,15-08-2015,2015,August,8,15,Beverages,Health Drinks,1080.66,0.3,221.34,1302,20.48192771,West,Dharmapuri
OD4679,Ganesh,19-10-2018,2018,October,10,19,Snacks,Cookies,2088.78,0.27,157.22,2246,7.52688172,West,Tirunelveli
OD4680,Shree,07-08-2018,2018,August,8,7,Bakery,Breads & Buns,985.53,0.34,743.47,1729,75.43859649,West,Ramanadhapuram
OD4681,Veena,07-08-2018,2018,August,8,7,"Eggs, Meat & Fish",Mutton,374.49,0.19,138.51,513,36.98630137,West,Salem
OD4682,Amrish,17-11-2017,2017,November,11,17,"Eggs, Meat & Fish",Fish,592.95,0.14,412.05,1005,69.49152542,West,Theni
OD4683,Amy,19-08-2018,2018,August,8,19,Snacks,Chocolates,1103.76,0.33,408.24,1512,36.98630137,West,Namakkal
OD4684,Amrish,05-12-2018,2018,December,12,5,Snacks,Cookies,574.82,0.1,126.18,701,21.95121951,West,Bodi
OD4685,Jonas,10-09-2017,2017,September,9,10,Oil & Masala,Masalas,1075.2,0.35,460.8,1536,42.85714286,West,Pudukottai
OD4686,Shah,10-09-2017,2017,September,9,10,Bakery,Biscuits,1463.95,0.19,77.05,1541,5.263157895,West,Vellore
OD4687,Hussain,10-12-2017,2017,December,12,10,Food Grains,Dals & Pulses,742.56,0.35,141.44,884,19.04761905,West,Virudhunagar
OD4688,Krithika,08-07-2017,2017,July,7,8,Food Grains,Organic Staples,1429.47,0.34,839.53,2269,58.73015873,West,Dharmapuri
OD4689,Surya,17-06-2015,2015,June,6,17,"Eggs, Meat & Fish",Fish,1140.8,0.14,285.2,1426,25,West,Theni
OD4690,Aditi,06-12-2017,2017,December,12,6,Beverages,Health Drinks,846,0.12,54,900,6.382978723,West,Pudukottai
OD4691,Shree,30-10-2018,2018,October,10,30,Oil & Masala,Masalas,1186.98,0.27,439.02,1626,36.98630137,West,Madurai
OD4692,James,12-05-2016,2016,May,5,12,Snacks,Cookies,626.56,0.33,85.44,712,13.63636364,West,Virudhunagar
OD4693,Esther,23-11-2015,2015,November,11,23,Food Grains,Organic Staples,1602.48,0.22,218.52,1821,13.63636364,West,Salem
OD4694,Kumar,09-08-2015,2015,August,8,9,Oil & Masala,Spices,717.75,0.1,587.25,1305,81.81818182,West,Chennai
OD4695,Veena,31-08-2018,2018,August,8,31,Fruits & Veggies,Fresh Vegetables,972.78,0.27,596.22,1569,61.29032258,West,Karur
OD4696,Shree,28-09-2016,2016,September,9,28,Bakery,Cakes,1572,0.28,393,1965,25,West,Tirunelveli
OD4697,Veena,30-12-2018,2018,December,12,30,Beverages,Soft Drinks,1554.8,0.19,135.2,1690,8.695652174,West,Ramanadhapuram
OD4698,Ridhesh,11-12-2016,2016,December,12,11,Oil & Masala,Spices,898.38,0.23,67.62,966,7.52688172,West,Salem
OD4699,Vince,11-12-2016,2016,December,12,11,Oil & Masala,Masalas,1198.96,0.16,942.04,2141,78.57142857,West,Bodi
OD4700,Sudeep,23-08-2015,2015,August,8,23,Bakery,Breads & Buns,1112.5,0.35,137.5,1250,12.35955056,West,Tenkasi
OD4701,Peer,28-08-2017,2017,August,8,28,Snacks,Cookies,1935.33,0.18,145.67,2081,7.52688172,West,Coimbatore
OD4702,Alan,24-02-2015,2015,February,2,24,Snacks,Chocolates,841.94,0.15,104.06,946,12.35955056,West,Pudukottai
OD4703,Ridhesh,26-11-2015,2015,November,11,26,Beverages,Soft Drinks,1527.21,0.24,623.79,2151,40.84507042,West,Coimbatore
OD4704,Veena,10-03-2015,2015,March,3,10,Snacks,Noodles,1702.32,0.1,373.68,2076,21.95121951,West,Chennai
OD4705,Adavan,21-08-2018,2018,August,8,21,Oil & Masala,Spices,1588.42,0.35,258.58,1847,16.27906977,West,Karur
OD4706,Kumar,07-09-2018,2018,September,9,7,"Eggs, Meat & Fish",Chicken,1189.93,0.1,147.07,1337,12.35955056,West,Chennai
OD4707,Hussain,08-12-2015,2015,December,12,8,"Eggs, Meat & Fish",Chicken,1207.36,0.33,360.64,1568,29.87012987,West,Karur
OD4708,Shah,23-05-2016,2016,May,5,23,Food Grains,Rice,989.48,0.33,716.52,1706,72.4137931,West,Tenkasi
OD4709,Roshan,10-08-2016,2016,August,8,10,Beverages,Soft Drinks,1074.94,0.1,439.06,1514,40.84507042,West,Dindigul
OD4710,Willams,25-04-2018,2018,April,4,25,Fruits & Veggies,Fresh Fruits,1920.62,0.35,237.38,2158,12.35955056,West,Karur
OD4711,Jonas,10-03-2015,2015,March,3,10,"Eggs, Meat & Fish",Eggs,1109.52,0.16,431.48,1541,38.88888889,West,Cumbum
OD4712,Esther,28-05-2017,2017,May,5,28,Snacks,Cookies,1643.76,0.28,639.24,2283,38.88888889,West,Nagercoil
OD4713,Esther,24-12-2016,2016,December,12,24,Fruits & Veggies,Fresh Vegetables,803.01,0.15,119.99,923,14.94252874,West,Virudhunagar
OD4714,Sudeep,15-08-2015,2015,August,8,15,Food Grains,Organic Staples,506.6,0.24,238.4,745,47.05882353,West,Chennai
OD4715,Rumaiza,10-04-2017,2017,April,4,10,Food Grains,Rice,2215.8,0.28,246.2,2462,11.11111111,West,Vellore
OD4716,Sudeep,07-11-2018,2018,November,11,7,Food Grains,Dals & Pulses,1307.43,0.35,483.57,1791,36.98630137,West,Theni
OD4717,Anu,21-11-2016,2016,November,11,21,Snacks,Chocolates,770.9,0.12,415.1,1186,53.84615385,West,Dindigul
OD4718,Peer,14-03-2015,2015,March,3,14,Fruits & Veggies,Fresh Vegetables,764.46,0.11,468.54,1233,61.29032258,West,Dindigul
OD4719,Sudeep,12-09-2017,2017,September,9,12,Beverages,Soft Drinks,2092.38,0.32,340.62,2433,16.27906977,West,Namakkal
OD4720,Arvind,28-05-2015,2015,May,5,28,Fruits & Veggies,Fresh Fruits,810.9,0.19,90.1,901,11.11111111,West,Perambalur
OD4721,Surya,17-08-2017,2017,August,8,17,Food Grains,Rice,1142.4,0.16,537.6,1680,47.05882353,West,Vellore
OD4722,Muneer,12-07-2015,2015,July,7,12,Food Grains,Rice,1660.5,0.14,389.5,2050,23.45679012,West,Bodi
OD4723,Ravi,06-05-2018,2018,May,5,6,Beverages,Soft Drinks,555.06,0.11,285.94,841,51.51515152,West,Pudukottai
OD4724,Shree,24-02-2015,2015,February,2,24,Beverages,Health Drinks,577.92,0.24,94.08,672,16.27906977,West,Perambalur
OD4725,Esther,27-11-2017,2017,November,11,27,Bakery,Breads & Buns,947.76,0.16,129.24,1077,13.63636364,West,Vellore
OD4726,Verma,11-12-2016,2016,December,12,11,Bakery,Breads & Buns,439.28,0.22,138.72,578,31.57894737,West,Krishnagiri
OD4727,Amy,08-03-2018,2018,March,3,8,Bakery,Breads & Buns,1686.46,0.31,592.54,2279,35.13513514,West,Madurai
OD4728,Ridhesh,21-04-2015,2015,April,4,21,Food Grains,Rice,846.72,0.16,497.28,1344,58.73015873,West,Vellore
OD4729,Sharon,09-03-2018,2018,March,3,9,Beverages,Soft Drinks,2072.3,0.11,365.7,2438,17.64705882,West,Bodi
OD4730,Ram,11-11-2018,2018,November,11,11,Beverages,Health Drinks,408.1,0.21,121.9,530,29.87012987,West,Bodi
OD4731,Muneer,28-08-2016,2016,August,8,28,Food Grains,Atta & Flour,438.18,0.34,215.82,654,49.25373134,West,Krishnagiri
OD4732,Adavan,02-09-2018,2018,September,9,2,Oil & Masala,Spices,1630.16,0.11,357.84,1988,21.95121951,West,Nagercoil
OD4733,Arvind,29-09-2017,2017,September,9,29,Food Grains,Organic Staples,560.34,0.1,288.66,849,51.51515152,West,Tenkasi
OD4734,Sharon,19-05-2018,2018,May,5,19,Food Grains,Rice,1323.12,0.24,464.88,1788,35.13513514,West,Viluppuram
OD4735,Yadav,08-11-2016,2016,November,11,8,Fruits & Veggies,Organic Vegetables,381,0.16,127,508,33.33333333,West,Viluppuram
OD4736,Sheeba,01-09-2018,2018,September,9,1,Beverages,Health Drinks,470.47,0.3,140.53,611,29.87012987,West,Viluppuram
OD4737,Suresh,21-11-2018,2018,November,11,21,Oil & Masala,Spices,610.5,0.12,314.5,925,51.51515152,West,Krishnagiri
